user_id,plan_tier,industry,company_size,region,avg_mrr,total_tickets,latest_month,latest_sessions,prev_sessions,session_delta_pct,engagement_signal,risk_priority
f9fd4a81-b512-4cc2-b0bd-9be8fa50f16a,standard,retail,1-10,EU,54.02,0,2025-06,1,1,0.0,Stable,4
038070f7-98c7-486a-9b06-8383879d2034,premium,media,1-10,APAC,54.0,2,2025-06,2,2,0.0,Stable,4
1c8c3ac9-a0fc-4e90-9eba-124fb3f88568,premium,retail,1-10,EU,54.0,0,2025-06,1,0,0.0,Stable,4
1e4928bf-8561-4611-832f-0aa90f812e76,premium,finance,1-10,EU,54.0,0,2025-07,1,1,0.0,Stable,4
23ee1fcd-0a1d-4182-8e62-62e9daaba013,standard,transport,1-10,,54.0,1,2025-07,1,1,0.0,Stable,4
2a3ac78e-6f1b-4e2d-9166-36bd186b09ce,premium,retail,1-10,,54.0,1,2025-07,2,1,100.0,Stable,4
328bbb65-f844-4124-8fb0-916c7ca59c12,premium,retail,1-10,,54.0,1,2025-07,1,1,0.0,Stable,4
33402bea-782a-4e65-b113-da4ba9f9dbb6,premium,transport,1-10,LATAM,54.0,0,2025-07,2,0,0.0,Stable,4
3f763fde-e33c-4b4f-9038-c0737f2c4a63,premium,healthcare,1-10,,54.0,1,2025-05,2,1,100.0,Stable,4
54fc526c-783a-4b1e-873f-65cc74a3b49a,premium,energy,1-10,APAC,54.0,1,2025-06,1,1,0.0,Stable,4
5fc47729-63bf-4b8c-ab03-aa9d8a278a50,premium,software,11-50,,54.0,0,2025-07,1,1,0.0,Stable,4
61494d2b-3b9d-431e-a144-ec5998aa222f,standard,healthcare,1-10,EU,54.0,2,2025-07,1,1,0.0,Stable,4
66294001-ae51-4691-af28-d9647cb178b0,free,energy,11-50,APAC,54.0,0,2025-05,1,0,0.0,Stable,4
664a76a7-542f-4d41-9406-2275f22f6255,premium,software,1-10,APAC,54.0,0,2025-07,1,1,0.0,Stable,4
71999335-54ac-4eb4-baf7-d836c79a5ebb,standard,healthcare,11-50,EU,54.0,0,2025-07,2,1,100.0,Stable,4
81824041-864a-4640-b9f7-d99603766a29,premium,media,1-10,APAC,54.0,0,2025-06,2,1,100.0,Stable,4
ace37f3d-bac1-43ae-9ff7-825298b4f7c3,standard,transport,11-50,,54.0,0,2025-05,1,1,0.0,Stable,4
b1f539e6-23f2-4ea1-922a-68b94f75042b,standard,energy,1-10,,54.0,0,2025-07,1,0,0.0,Stable,4
be5ae15d-47bc-4bfc-bee0-49b922e22f1a,premium,transport,1-10,APAC,54.0,0,2025-07,1,1,0.0,Stable,4
c77e48d7-ee57-44be-8f8f-39b13e1e8f95,premium,healthcare,1-10,EU,54.0,1,2025-06,1,1,0.0,Stable,4
fb14ab9f-0b84-48f1-89bc-5caf4845a2c4,standard,transport,11-50,,53.97,1,2025-07,1,1,0.0,Stable,4
575ff8d1-16cc-46ee-ba7a-a893921ef9bc,standard,retail,1-10,APAC,53.96,1,2025-06,1,1,0.0,Stable,4
5bccf6cf-92ac-41d6-b927-9d17a28cbf14,standard,education,1-10,EU,53.96,3,2025-02,2,0,0.0,Stable,4
658b8a90-c8f6-4163-84ce-9640f75617c1,standard,energy,1-10,EU,53.94,3,2025-04,1,0,0.0,Stable,4
7565d787-aa3e-4a61-a545-723e993a877b,standard,software,1-10,EU,53.9,1,2025-07,1,1,0.0,Stable,4
3f93a165-3b66-4d6b-baeb-bed555635141,standard,finance,1-10,,53.87,1,2025-06,1,1,0.0,Stable,4
4f9670c2-cedd-42ad-b69f-204807059891,premium,media,11-50,APAC,53.87,2,2025-07,1,1,0.0,Stable,4
a28dbb72-1201-4b74-a500-7a847b9537ff,standard,healthcare,1-10,APAC,53.87,1,2025-07,1,1,0.0,Stable,4
4113bb76-404c-4b0f-a855-e5f55d11f24f,standard,telecom,1-10,EU,53.84,4,2025-07,1,1,0.0,Stable,4
301f9b67-8bce-4943-955f-3e846bff2674,standard,telecom,11-50,APAC,53.83,5,2025-03,1,1,0.0,Stable,4
0f1a9e02-c231-423a-844a-d0bda60e418d,premium,education,1-10,APAC,53.81,2,2025-06,2,1,100.0,Stable,4
b85c3172-5e60-4421-a063-28f3e065cf79,standard,media,11-50,,53.8,0,2025-02,1,1,0.0,Stable,4
96c1d158-b524-498c-867a-d094e0b4b343,free,healthcare,200+,,53.78,6,2025-03,1,1,0.0,Stable,4
cc5291d2-20ca-4973-b786-ef00af852fcc,standard,software,1-10,APAC,53.78,1,2025-06,1,1,0.0,Stable,4
4eb83d8a-d2d0-4c30-889d-970739f0622f,standard,software,11-50,,53.76,1,2025-06,2,2,0.0,Stable,4
5326d135-72d6-4c3c-a87c-b962e9073587,standard,telecom,1-10,APAC,53.76,2,2025-06,1,1,0.0,Stable,4
7324686f-988b-418b-a4c4-900e6a6b87e4,standard,manufacturing,11-50,EU,53.76,0,2025-07,2,1,100.0,Stable,4
b918620d-771c-4236-82dd-48eebb5785d8,standard,software,11-50,EU,53.76,1,2025-07,1,1,0.0,Stable,4
c4a35156-fe30-4299-bda7-14b457d26bfc,standard,education,1-10,EU,53.76,0,2025-07,1,1,0.0,Stable,4
ff1dd7a8-1a18-4ab9-a550-e721adbc2650,premium,retail,1-10,,53.75,1,2025-07,3,1,200.0,Stable,4
4b55ace1-cd21-4a11-97d1-21013a9f48e2,standard,finance,11-50,,53.74,4,2025-07,1,1,0.0,Stable,4
e897f0fd-2bd9-461d-aa32-15332c3cd75c,standard,finance,11-50,APAC,53.74,5,2025-07,1,1,0.0,Stable,4
1e18ef19-8763-4be9-98ea-7d1096b79c8c,standard,retail,11-50,,53.71,1,2025-07,1,1,0.0,Stable,4
458fd689-ef3c-4e4c-8878-566bf03ee1fe,standard,energy,11-50,EU,53.71,2,2025-02,1,0,0.0,Stable,4
23c7c917-89ac-4613-afea-3b34d44562a0,premium,finance,1-10,EU,53.7,1,2025-07,1,1,0.0,Stable,4
368b6c91-3173-4dbe-8f3e-0e115abcc12b,standard,healthcare,1-10,,53.7,2,2025-07,2,1,100.0,Stable,4
59b4dba6-40fe-4eff-a401-750a7c39d573,standard,education,11-50,,53.69,2,2025-07,1,1,0.0,Stable,4
b64de91c-553e-4de1-ba97-e5dd5e6302f5,standard,retail,1-10,,53.69,3,2025-04,2,1,100.0,Stable,4
f4e4ea00-4f38-4261-bc13-1fd98cb80f09,standard,transport,1-10,,53.69,3,2025-06,1,1,0.0,Stable,4
f7d0bc21-1859-41f7-8626-97c5eabb9206,standard,retail,1-10,,53.69,4,2025-06,1,1,0.0,Stable,4
928722f7-e259-4f26-a137-24a94e5fed34,standard,software,1-10,,53.67,1,2025-05,2,1,100.0,Stable,4
1d22ca2b-f0a5-4ef9-bafe-a1715e069700,standard,transport,1-10,LATAM,53.66,2,2025-04,1,1,0.0,Stable,4
62e409c1-4056-436f-b386-d33ee46e327b,standard,media,11-50,APAC,53.66,6,2025-07,1,1,0.0,Stable,4
7cf66f7b-ec49-463f-976e-85bbf042c960,standard,software,1-10,EU,53.65,0,2025-02,1,0,0.0,Stable,4
8fb8add1-ac92-490a-8d43-1bf5dabf03ad,premium,software,1-10,APAC,53.63,1,2025-02,2,1,100.0,Stable,4
23c7feb7-4625-4e21-a9d6-ec75f3bfae4f,standard,finance,1-10,,53.6,0,2025-07,1,1,0.0,Stable,4
63f9c727-2288-4d8f-a75d-397a4b7fd46a,free,finance,51-200,APAC,53.6,1,2025-07,2,1,100.0,Stable,4
98d96b47-b62b-406c-b99b-a024efb1754e,free,energy,11-50,APAC,53.6,4,2025-05,1,0,0.0,Stable,4
a700ad54-f479-4dd5-9579-7cd8a9ee1928,standard,software,11-50,,53.6,0,2025-06,2,0,0.0,Stable,4
bdab5234-5603-4232-a0dd-8f1bc6e40d20,standard,media,1-10,EU,53.6,0,2025-07,2,1,100.0,Stable,4
becb6323-7a85-4cb5-9580-48e431ea7e16,standard,media,1-10,,53.6,2,2025-03,1,0,0.0,Stable,4
c91fb9d9-dfff-4ec5-b494-a05312793e37,standard,media,11-50,APAC,53.6,0,2025-07,2,0,0.0,Stable,4
fb4cc100-dc89-4da5-9985-dba7c0f6adcf,standard,energy,1-10,APAC,53.6,0,2025-06,2,0,0.0,Stable,4
bbbed360-11a4-4d2f-b61d-adbc4c591fa4,premium,media,1-10,,53.57,0,2025-07,1,1,0.0,Stable,4
7f14b3b3-d42f-46d2-b026-6efe92dac7b1,standard,education,1-10,,53.55,2,2024-11,1,0,0.0,Stable,4
90975940-045c-4d9d-ba07-40bb1158c1cc,standard,retail,11-50,,53.55,1,2025-07,1,1,0.0,Stable,4
b1c91ca1-fb80-41c4-aa36-f3baa2ed46c0,standard,transport,11-50,,53.55,3,2025-07,1,1,0.0,Stable,4
34b6c86f-94f0-4495-a2b3-6479a556234d,standard,transport,11-50,LATAM,53.54,0,2025-01,1,1,0.0,Stable,4
7299f89d-0fc0-43da-b61b-05692342347e,premium,telecom,1-10,,53.54,0,2025-07,2,1,100.0,Stable,4
806bf4c9-b244-48bd-acea-de27de6d086c,standard,media,1-10,EU,53.51,2,2025-01,1,1,0.0,Stable,4
e443ba32-ecc7-42ce-9a50-93a27196ee07,free,manufacturing,51-200,LATAM,53.51,3,2024-11,1,1,0.0,Stable,4
e9ccc01d-e9bf-4668-bad4-97b41d5ca409,standard,transport,11-50,EU,53.51,2,2025-04,1,1,0.0,Stable,4
33b91b0c-da53-47f9-b3e9-7fd9afb73ba5,premium,energy,1-10,,53.5,1,2025-07,1,1,0.0,Stable,4
84f77fef-e86d-457b-a661-22aefe83721f,standard,manufacturing,11-50,APAC,53.5,3,2025-03,1,1,0.0,Stable,4
e3edb91e-ccc9-46f3-b3c0-98318615fb25,premium,transport,1-10,,53.5,2,2025-07,1,1,0.0,Stable,4
8f120e00-e1d2-4186-9fba-460754776b06,premium,healthcare,1-10,EU,53.49,0,2025-06,1,1,0.0,Stable,4
d23750e2-07a9-4c79-b60f-6bd8057ec5bf,standard,transport,11-50,LATAM,53.49,2,2025-04,1,0,0.0,Stable,4
f3350088-afe8-45c9-b224-4da9831675e8,standard,energy,1-10,EU,53.49,0,2025-02,2,0,0.0,Stable,4
149b2f8b-2b31-4f80-9df6-6792b0feba33,premium,transport,1-10,,53.47,2,2025-06,1,1,0.0,Stable,4
6c24f0dd-f8a8-4c1b-a05f-66f4b238c27c,premium,healthcare,11-50,EU,53.47,0,2025-06,2,2,0.0,Stable,4
95c58f47-21d2-4e57-8da9-7518618f8699,standard,education,1-10,LATAM,53.47,1,2025-07,1,1,0.0,Stable,4
dae1b492-d02b-4030-b21b-3ac6820bfe8a,premium,software,1-10,EU,53.47,1,2025-07,2,1,100.0,Stable,4
eb0588c2-0153-4865-8f85-28b3828d6646,standard,energy,1-10,,53.47,0,2025-05,2,1,100.0,Stable,4
1f74ee57-3a1e-45fc-ac93-2cad251ad129,premium,finance,1-10,,53.45,1,2025-07,1,1,0.0,Stable,4
8f0031bd-5ebe-4709-a362-a0a7ae82406b,premium,manufacturing,11-50,APAC,53.45,0,2025-06,1,1,0.0,Stable,4
1d0aebd7-6e9a-45a5-ae26-7caf5df2e2db,standard,finance,1-10,,53.44,1,2025-04,1,1,0.0,Stable,4
9d58ae69-18e9-4d03-b84b-40921fc46a42,standard,healthcare,1-10,APAC,53.44,1,2025-06,1,0,0.0,Stable,4
a1f97e65-6f9b-495f-9970-2cadeaa1752f,standard,software,1-10,EU,53.44,1,2025-04,1,0,0.0,Stable,4
e6f31694-cc7b-49bd-8b1f-dc31c1d40b27,standard,manufacturing,1-10,,53.44,1,2025-07,1,1,0.0,Stable,4
258241a1-d751-482f-894b-c607ea658b56,standard,finance,11-50,APAC,53.42,4,2025-07,1,1,0.0,Stable,4
88f6fa48-8d31-4024-9beb-83e6a07d03df,standard,transport,1-10,APAC,53.42,2,2025-07,3,1,200.0,Stable,4
a14a018b-3061-4d81-b459-85695ec5f913,standard,manufacturing,1-10,EU,53.42,2,2025-07,1,1,0.0,Stable,4
1bebe6aa-0455-4192-ae02-32b89d7e600d,premium,retail,1-10,,53.4,1,2025-07,2,1,100.0,Stable,4
229607d9-003a-4715-ae81-7405608473d8,standard,education,11-50,APAC,53.4,3,2025-07,1,1,0.0,Stable,4
ce2eefdc-f995-49db-8c98-e5313515796e,standard,energy,11-50,APAC,53.4,1,2025-04,1,1,0.0,Stable,4
3f3a96cb-5dff-484b-a609-169193ba4dd5,standard,media,11-50,APAC,53.38,0,2025-06,1,1,0.0,Stable,4
46aec26b-fe58-4f63-b468-19d43e7e105c,standard,software,1-10,APAC,53.36,2,2025-02,1,0,0.0,Stable,4
69754a94-5be7-4c1a-b79e-161aea4e32bc,premium,energy,1-10,EU,53.35,1,2025-07,1,1,0.0,Stable,4
01967bd5-8280-46d5-af44-c26cc5328538,standard,telecom,11-50,EU,53.33,0,2025-06,1,1,0.0,Stable,4
0f89dcf7-a11d-4b44-81a3-f82259a2a5e5,standard,transport,1-10,APAC,53.33,3,2025-06,1,1,0.0,Stable,4
1a7c57c9-f39e-4204-bb34-a362cd3b7efa,standard,education,1-10,,53.33,4,2025-06,1,1,0.0,Stable,4
1d6f9d9b-1bdb-4ac3-867e-04ff472ce5e0,standard,telecom,1-10,,53.33,1,2025-07,1,1,0.0,Stable,4
28827fd3-dd96-4f2b-9e08-1d501ab40c9a,standard,education,11-50,APAC,53.33,1,2025-05,1,0,0.0,Stable,4
2a930e6a-af9f-4b1a-82ca-5f302a48d0f2,standard,healthcare,11-50,APAC,53.33,1,2025-07,2,1,100.0,Stable,4
2cb9f429-afd2-419d-9a21-a81f1cc03f44,standard,manufacturing,11-50,APAC,53.33,0,2025-04,1,1,0.0,Stable,4
2d3b8ecc-98de-499c-a80b-27f88ad6e510,standard,healthcare,11-50,APAC,53.33,4,2025-06,1,1,0.0,Stable,4
2f5351b0-da76-4793-929c-578ee7f1d472,standard,retail,1-10,EU,53.33,2,2025-07,1,1,0.0,Stable,4
3d01b9f1-77ce-4c88-8ec2-af0a2466f2b7,standard,transport,11-50,APAC,53.33,1,2025-04,1,1,0.0,Stable,4
5ae62311-94e8-4985-a91b-96ca98bfbb34,standard,retail,1-10,EU,53.33,1,2025-06,1,0,0.0,Stable,4
612d7626-0af5-4527-881a-255586f792bc,standard,finance,1-10,EU,53.33,0,2025-07,1,1,0.0,Stable,4
6d90bc7f-a078-4d52-b2d1-b65c4ca9db5a,standard,energy,1-10,LATAM,53.33,1,2025-07,1,1,0.0,Stable,4
7602da4d-bbd3-4295-8608-7581a2ffb78c,standard,telecom,1-10,LATAM,53.33,2,2025-06,1,0,0.0,Stable,4
76e38b30-2fd3-4a70-98f7-ff9b110e251d,standard,energy,1-10,,53.33,0,2025-05,1,0,0.0,Stable,4
7b5ff7c9-0fce-473c-8121-00a0da4047ec,standard,software,1-10,,53.33,1,2025-06,3,2,50.0,Stable,4
84256c03-055e-4937-b0e2-7b4b03e9c18f,standard,healthcare,1-10,LATAM,53.33,0,2025-06,2,0,0.0,Stable,4
8a7e4bee-d172-42ea-a4a0-575176232bb7,standard,manufacturing,1-10,EU,53.33,0,2025-07,1,0,0.0,Stable,4
8d6b0a3b-f875-4c64-add5-f20e8d792601,standard,energy,11-50,,53.33,0,2025-05,1,0,0.0,Stable,4
968f9c1d-ab95-407c-ba4b-a3077744f4b0,standard,transport,11-50,APAC,53.33,1,2025-07,1,1,0.0,Stable,4
9c01635b-17e0-49db-886e-b81135c4afe5,premium,education,11-50,EU,53.33,0,2025-03,2,1,100.0,Stable,4
a7c3be5f-db4b-40c7-8477-74d4279cfc7d,standard,healthcare,1-10,EU,53.33,1,2025-03,2,0,0.0,Stable,4
ae4e0583-9a1b-44c7-8fa6-e4fc8e7cc781,standard,manufacturing,1-10,APAC,53.33,0,2025-06,3,0,0.0,Stable,4
caec5575-b57f-4e89-9fbf-b41c5aef8b93,standard,manufacturing,11-50,,53.33,1,2025-07,1,1,0.0,Stable,4
d2d4bbe4-c16d-485b-b80f-b2f96107e36b,standard,transport,11-50,EU,53.33,0,2025-05,1,1,0.0,Stable,4
d69ce8c0-c189-43bb-aeb6-50714a78c2fd,standard,energy,1-10,,53.33,0,2025-07,2,0,0.0,Stable,4
da348a40-7e28-409a-9ef9-a0795c7731ed,standard,telecom,11-50,EU,53.33,0,2025-07,1,0,0.0,Stable,4
da3b9fe1-9967-4761-b7c6-28f97048b479,standard,finance,1-10,,53.33,0,2025-06,1,0,0.0,Stable,4
e16436b2-f4a1-47ad-b3d3-8491e5b5ef85,standard,retail,1-10,,53.33,0,2025-03,2,1,100.0,Stable,4
e4aab9da-197c-40d7-b0ef-eb9e20b52cc7,premium,telecom,1-10,,53.33,0,2025-04,2,1,100.0,Stable,4
ff6af862-fed6-4640-b837-92965fb48034,standard,education,1-10,EU,53.33,1,2025-06,1,0,0.0,Stable,4
1fb5f326-0e44-421b-a68b-c0dca466f5fe,standard,retail,1-10,APAC,53.29,0,2025-05,1,1,0.0,Stable,4
4af4d0f6-3c67-4034-8fe4-3f06860d36c5,standard,finance,1-10,EU,53.29,3,2024-10,1,0,0.0,Stable,4
684bde34-b1fd-454d-aa43-3ef8f09b93ed,standard,retail,1-10,APAC,53.26,1,2025-07,2,1,100.0,Stable,4
8f25e668-627f-42b2-960b-b0fbb01d5aa5,standard,software,1-10,,53.26,3,2025-05,1,0,0.0,Stable,4
a0715657-dbb8-45bc-8c13-4e563fda8572,standard,energy,1-10,LATAM,53.26,2,2025-06,1,1,0.0,Stable,4
f49e95d2-0e4d-4433-828e-d215c832b011,standard,retail,11-50,LATAM,53.26,2,2025-01,1,0,0.0,Stable,4
0a0686d1-e6df-4ee2-a07d-659fed0254ef,premium,media,11-50,,53.25,0,2025-04,1,0,0.0,Stable,4
0d87388c-a41c-450c-88c2-5199c623f88a,premium,energy,1-10,,53.25,1,2025-06,2,1,100.0,Stable,4
2e1205bb-8ae4-44a4-bb0e-79af258f13a1,premium,media,1-10,,53.25,1,2025-07,1,1,0.0,Stable,4
734ea98f-f6bb-4151-aa11-608b6922f8d7,premium,education,1-10,,53.25,2,2025-03,1,1,0.0,Stable,4
dd4155ef-636e-4ffd-8acc-d18cbd6e162b,standard,finance,1-10,EU,53.25,2,2025-03,1,1,0.0,Stable,4
eb919559-104c-484e-89c3-b6fd71728e23,premium,education,1-10,EU,53.25,0,2025-07,1,1,0.0,Stable,4
fcb0b9c8-d418-49e8-8675-68ddd377c8db,premium,media,1-10,APAC,53.25,0,2025-06,1,0,0.0,Stable,4
ec966816-3b75-40ce-93ef-43049a30262f,premium,transport,1-10,EU,53.24,0,2025-06,2,1,100.0,Stable,4
0bdb9ec7-c02b-46ff-8bcd-b88a3adcc44f,standard,transport,1-10,,53.2,1,2024-08,1,0,0.0,Stable,4
91752584-7c6b-47d6-9201-3d4aa36f5814,standard,transport,1-10,LATAM,53.2,1,2025-05,1,0,0.0,Stable,4
95489f7a-cc57-4b4b-87e0-0e50fc3da666,standard,transport,1-10,,53.2,0,2025-07,1,1,0.0,Stable,4
987747f1-2418-453e-93ca-597c68d7b20d,standard,energy,1-10,APAC,53.2,0,2025-07,1,1,0.0,Stable,4
a1fb760d-605d-4263-9011-f4de95500c06,standard,retail,11-50,,53.2,0,2025-06,1,1,0.0,Stable,4
123c36d3-c552-46ec-b418-1a5dd7fbb162,standard,telecom,1-10,,53.17,1,2025-05,1,1,0.0,Stable,4
88fa4f95-4de5-47d7-bf4e-aa621a43c20f,standard,media,1-10,EU,53.14,3,2025-07,1,1,0.0,Stable,4
4dabc9f5-cc40-41b5-9381-ba4988f75a70,standard,software,1-10,APAC,53.12,0,2025-04,1,1,0.0,Stable,4
7de06061-8931-47a2-9335-a0c472481e12,free,software,51-200,APAC,53.12,3,2025-01,3,1,200.0,Stable,4
7fa17896-3e4f-4dc1-80ba-9d05e1ea1dd8,standard,telecom,11-50,,53.12,1,2025-05,1,0,0.0,Stable,4
99fd6277-e48b-4e91-80a2-e764531c364e,premium,transport,1-10,APAC,53.1,1,2025-07,2,1,100.0,Stable,4
b7854428-2e9b-4aee-9fe1-521e1547772f,standard,software,1-10,EU,53.1,1,2025-06,2,1,100.0,Stable,4
f33c2d21-2587-4aee-9a14-ed39cfcdc8c8,standard,media,1-10,APAC,53.08,4,2025-05,1,1,0.0,Stable,4
3e7641ae-40e0-4790-bc92-1bd9c4539cb9,standard,energy,11-50,APAC,53.07,0,2025-05,1,0,0.0,Stable,4
e327074e-9397-4d5c-9a84-080d858a9f99,standard,energy,11-50,EU,53.07,0,2025-05,1,1,0.0,Stable,4
752252fe-f199-41cf-9dd4-3f524ace35c9,standard,retail,1-10,APAC,53.03,1,2025-07,2,1,100.0,Stable,4
b8a5990a-3744-4568-b88a-47de20131142,standard,education,1-10,EU,53.03,1,2025-02,1,0,0.0,Stable,4
bdade367-72cd-42bf-a800-d0dcac06b700,standard,telecom,11-50,,53.03,1,2025-07,2,1,100.0,Stable,4
e5887890-12f4-43f6-923c-daf01639095e,standard,telecom,1-10,APAC,53.03,2,2025-04,3,1,200.0,Stable,4
125d2881-f2ed-47f6-ae33-f8e9cf023edd,standard,education,1-10,APAC,53.01,2,2025-07,2,1,100.0,Stable,4
48528b49-6f82-46f4-bfb9-5c5f3ac9e9e6,standard,retail,1-10,,53.01,2,2025-06,1,1,0.0,Stable,4
25d68177-aa10-41cd-b07a-4b4db0bfa7c0,standard,manufacturing,1-10,,53.0,1,2025-04,2,1,100.0,Stable,4
348eb259-3cc9-44a8-b327-50161f5986cb,standard,finance,1-10,LATAM,53.0,3,2024-12,1,1,0.0,Stable,4
3596a670-979c-4e4a-bfb2-55b1d6d2afa5,premium,telecom,11-50,APAC,53.0,2,2025-07,2,1,100.0,Stable,4
3da6f87b-ab14-454d-8854-94f2a3485141,premium,telecom,1-10,APAC,53.0,0,2025-07,1,1,0.0,Stable,4
42298741-6d6c-4fa4-a1f0-634bab3aa621,premium,transport,11-50,,53.0,1,2025-07,2,1,100.0,Stable,4
9a07929c-6693-45e4-8cab-5d3e922da83c,premium,media,1-10,APAC,53.0,1,2025-07,3,1,200.0,Stable,4
aba49707-93e0-4e67-8677-60f75a834833,standard,software,1-10,EU,53.0,0,2025-07,1,1,0.0,Stable,4
be7ab8a6-7104-4d25-a5f4-04e73c90805a,standard,healthcare,1-10,APAC,53.0,0,2025-01,1,1,0.0,Stable,4
1cf7d60d-8aba-4164-9131-e0ba28f01064,standard,energy,1-10,EU,52.99,3,2025-06,1,1,0.0,Stable,4
720455fa-18f0-45c7-b814-14e790c905ec,standard,software,1-10,APAC,52.99,5,2024-09,1,1,0.0,Stable,4
00de1cfa-b3cb-452b-8a89-77b1805ed395,standard,transport,1-10,APAC,52.98,1,2025-06,1,1,0.0,Stable,4
c6afc702-d86b-469a-8c4f-2d6645997a32,standard,manufacturing,11-50,LATAM,52.98,2,2025-03,1,1,0.0,Stable,4
feb8abe5-681c-4aa5-a292-6f311a316f65,standard,software,11-50,,52.98,1,2025-07,1,1,0.0,Stable,4
0c50f393-63da-49fb-95cf-b298b6c94d2d,standard,media,1-10,APAC,52.96,1,2025-06,1,0,0.0,Stable,4
717433a2-9ac3-43fd-9d99-67d7f75cfecf,standard,manufacturing,1-10,APAC,52.95,2,2025-07,1,1,0.0,Stable,4
de9f2992-3a6c-4f7d-b627-0b1feb420f54,standard,transport,11-50,APAC,52.95,0,2025-06,1,1,0.0,Stable,4
08903d6d-6d16-4828-92b8-318a240d714a,premium,education,1-10,LATAM,52.93,1,2025-07,1,1,0.0,Stable,4
6bf94932-11da-48d0-ac65-8c014a840b1d,standard,manufacturing,1-10,EU,52.93,1,2025-07,2,1,100.0,Stable,4
a929fbf7-4aaa-43f2-b17a-4fbd115ab379,standard,healthcare,1-10,LATAM,52.92,3,2025-05,1,1,0.0,Stable,4
ac65143a-58c0-4252-abd3-c4909f866b1f,standard,software,1-10,LATAM,52.92,0,2025-03,1,1,0.0,Stable,4
acc186f5-1caa-4e6d-b3f1-ffe9d181a52c,standard,transport,1-10,EU,52.91,3,2025-06,1,1,0.0,Stable,4
a0cace32-f3e5-4b91-9f5a-93fa1d6b24b6,standard,healthcare,1-10,APAC,52.9,2,2025-07,1,1,0.0,Stable,4
62038173-9b6d-4e8a-86dd-51420fef36f4,standard,software,11-50,EU,52.89,3,2025-07,1,1,0.0,Stable,4
d6a46a93-27ed-430f-87d8-425bacf7f38a,standard,education,1-10,APAC,52.89,2,2025-03,1,1,0.0,Stable,4
f9eadd11-6da0-436e-b05f-aacd3a30ae9d,standard,software,11-50,APAC,52.89,0,2025-05,1,1,0.0,Stable,4
1994b41e-f38e-4c6d-a022-c03190acc577,standard,software,1-10,EU,52.83,0,2025-05,1,1,0.0,Stable,4
91348010-1f4a-47b9-b159-fe21b41ffd3b,premium,finance,1-10,APAC,52.83,1,2025-03,3,2,50.0,Stable,4
1f5ab69b-ca20-4cf0-9aa2-d0003bf8b5aa,standard,manufacturing,1-10,APAC,52.8,1,2025-05,1,0,0.0,Stable,4
3f8202e4-d51b-4155-8578-42af1d67f00e,standard,education,11-50,APAC,52.8,1,2025-07,1,1,0.0,Stable,4
43013209-d3f3-464c-91a0-8882e6353a82,standard,transport,1-10,EU,52.8,1,2025-03,2,1,100.0,Stable,4
551b9d1a-4940-4a7b-96ac-39563df09a31,standard,transport,1-10,,52.8,0,2025-02,1,1,0.0,Stable,4
59deaee3-767a-4ea0-a8bd-c39d6ea89958,standard,retail,11-50,APAC,52.8,0,2025-07,1,1,0.0,Stable,4
5bfe4e73-ef29-401a-bc92-67bc6fca1fbf,standard,education,1-10,,52.8,3,2025-07,1,1,0.0,Stable,4
5d4a1512-2178-4d08-be5d-0106532d99fd,standard,media,1-10,APAC,52.8,1,2025-07,1,1,0.0,Stable,4
82004cdd-201e-4b25-90bf-9669d0ae8d33,standard,energy,1-10,APAC,52.8,0,2025-06,1,1,0.0,Stable,4
89cca1c3-73a4-4e8f-bb70-be78cd865cdd,standard,education,1-10,APAC,52.8,1,2025-07,1,1,0.0,Stable,4
8d0deba6-18c7-4ea3-8065-129a57624ce1,premium,media,1-10,,52.8,1,2025-06,1,1,0.0,Stable,4
8d1f73c1-bef1-4e11-9224-312639bbdb8e,standard,telecom,1-10,,52.8,3,2025-06,3,1,200.0,Stable,4
90234deb-737d-430d-9291-1d263a2bdeb1,standard,education,1-10,APAC,52.8,1,2025-07,1,1,0.0,Stable,4
9603e7ce-fe62-408c-a859-ce8d2138bc83,standard,energy,1-10,APAC,52.8,0,2025-03,2,0,0.0,Stable,4
a425cb15-ab1e-4a68-ac59-736cc87b7ac1,standard,media,11-50,EU,52.8,1,2025-07,1,1,0.0,Stable,4
a95d53ee-2cb3-4600-9aef-5a3aa90a7d92,standard,finance,1-10,,52.8,0,2025-05,1,1,0.0,Stable,4
afeedb52-b725-4ba7-ae1e-c10b65d11438,standard,transport,1-10,APAC,52.8,1,2025-07,1,1,0.0,Stable,4
b25f8b4a-17ff-457e-99a3-179e0ac4b84a,standard,telecom,1-10,,52.8,0,2025-07,1,0,0.0,Stable,4
b41851a9-92bf-4874-9c9f-441078524ce5,standard,retail,1-10,,52.8,2,2025-05,1,1,0.0,Stable,4
cd9cdce9-36b2-4304-9554-21ae5590df6b,standard,media,11-50,LATAM,52.8,0,2025-07,1,1,0.0,Stable,4
d59d1f66-464d-4bf6-a10d-516d34e3ac56,premium,energy,1-10,EU,52.8,1,2025-07,2,2,0.0,Stable,4
d92ec029-bfb4-402f-bee0-5bfa6c36a9e4,free,telecom,51-200,EU,52.8,4,2024-12,1,1,0.0,Stable,4
ea5dc5ac-5968-4e0f-a8d9-550404e76c52,standard,transport,1-10,APAC,52.8,1,2025-05,1,1,0.0,Stable,4
f8e4ed32-0d1a-4928-929c-b509f26bd8c5,standard,energy,1-10,,52.8,1,2025-07,1,1,0.0,Stable,4
